2018/02/23	Fri	20:57	2.09		64			L
2018/02/24	Sat	03:35	5.22		159			H
2018/02/24	Sat	11:20	-0.10		-3			L
2018/02/24	Sat	17:53	3.35		102			H
2018/02/24	Sat	22:32	2.08		63			L
2018/02/25	Sun	04:47	5.65		172			H
2018/02/25	Sun	12:18	-0.77		-23			L
2018/02/25	Sun	18:45	3.83		117			H
2018/02/25	Sun	23:44	1.76		54			L
2018/02/26	Mon	05:47	6.13		187			H
2018/02/26	Mon	13:05	-1.32		-40			L
2018/02/26	Mon	19:25	4.29		131			H
2018/02/27	Tue	00:40	1.30		40			L
2018/02/27	Tue	06:40	6.54		199			H
2018/02/27	Tue	13:47	-1.67		-51			L
2018/02/27	Tue	20:01	4.70		143			H
2018/02/28	Wed	01:30	0.83		25			L
2018/02/28	Wed	07:28	6.78		207			H
2018/02/28	Wed	14:26	-1.79		-55			L
2018/02/28	Wed	20:36	5.03		153			H
2018/03/01	Thu	02:16	0.44		13			L
2018/03/01	Thu	08:14	6.77		206			H
2018/03/01	Thu	15:03	-1.67		-51			L
2018/03/01	Thu	21:11	5.26		160			H
2018/03/02	Fri	03:00	0.18		5			L
2018/03/02	Fri	08:57	6.51		198			H
2018/03/02	Fri	15:39	-1.34		-41			L
2018/03/02	Fri	21:46	5.38		164			H
2018/03/03	Sat	03:44	0.09		3			L
2018/03/03	Sat	09:40	6.02		183			H
2018/03/03	Sat	16:13	-0.84		-26			L
2018/03/03	Sat	22:21	5.38		164			H
2018/03/04	Sun	04:30	0.16		5			L
2018/03/04	Sun	10:23	5.36		163			H
2018/03/04	Sun	16:47	-0.21		-6			L
2018/03/04	Sun	22:57	5.27		161			H
2018/03/05	Mon	05:17	0.35		11			L
2018/03/05	Mon	11:08	4.60		140			H
2018/03/05	Mon	17:20	0.47		14			L
2018/03/05	Mon	23:34	5.06		154			H
2018/03/06	Tue	06:11	0.63		19			L
2018/03/06	Tue	12:00	3.83		117			H
2018/03/06	Tue	17:53	1.16		35			L
2018/03/07	Wed	00:16	4.78		146			H
2018/03/07	Wed	07:18	0.88		27			L
2018/03/07	Wed	13:11	3.17		97			H
2018/03/07	Wed	18:30	1.79		55			L
2018/03/08	Thu	01:08	4.50		137			H
2018/03/08	Thu	08:47	0.99		30			L
2018/03/08	Thu	15:12	2.82		86			H
2018/03/08	Thu	19:28	2.32		71			L
2018/03/09	Fri	02:20	4.32		132			H
2018/03/09	Fri	10:28	0.80		24			L
2018/03/09	Fri	17:54	3.05		93			H
2018/03/09	Fri	21:22	2.59		79			L
2018/03/10	Sat	03:44	4.34		132			H
2018/03/10	Sat	11:39	0.44		13			L
2018/03/10	Sat	18:38	3.40		104			H
2018/03/10	Sat	22:59	2.47		75			L
2018/03/11	Sun	05:53	4.57		139			H
2018/03/11	Sun	13:23	0.08		2			L
2018/03/11	Sun	20:01	3.69		112			H
2018/03/12	Mon	00:55	2.15		66			L
2018/03/12	Mon	06:45	4.89		149			H
2018/03/12	Mon	13:57	-0.23		-7			L
2018/03/12	Mon	20:20	3.96		121			H
2018/03/13	Tue	01:35	1.77		54			L
2018/03/13	Tue	07:25	5.22		159			H
2018/03/13	Tue	14:26	-0.47		-14			L
2018/03/13	Tue	20:39	4.23		129			H
2018/03/14	Wed	02:08	1.38		42			L
2018/03/14	Wed	08:01	5.49		167			H
2018/03/14	Wed	14:53	-0.64		-20			L
2018/03/14	Wed	21:00	4.50		137			H
2018/03/15	Thu	02:40	1.00		30			L
2018/03/15	Thu	08:35	5.68		173			H
2018/03/15	Thu	15:19	-0.73		-22			L
2018/03/15	Thu	21:24	4.76		145			H
2018/03/16	Fri	03:12	0.66		20			L
2018/03/16	Fri	09:08	5.75		175			H
2018/03/16	Fri	15:46	-0.71		-22			L
2018/03/16	Fri	21:48	5.01		153			H
2018/03/17	Sat	03:45	0.37		11			L
2018/03/17	Sat	09:42	5.67		173			H
2018/03/17	Sat	16:13	-0.56		-17			L
2018/03/17	Sat	22:15	5.21		159			H
2018/03/18	Sun	04:21	0.16		5			L
2018/03/18	Sun	10:17	5.43		166			H
2018/03/18	Sun	16:40	-0.29		-9			L
2018/03/18	Sun	22:43	5.36		163			H
2018/03/19	Mon	04:59	0.04		1			L
2018/03/19	Mon	10:55	5.04		154			H
2018/03/19	Mon	17:08	0.10		3			L
2018/03/19	Mon	23:13	5.44		166			H
2018/03/20	Tue	05:43	0.02		1			L
2018/03/20	Tue	11:38	4.51		137			H
2018/03/20	Tue	17:37	0.58		18			L
2018/03/20	Tue	23:47	5.43		166			H
2018/03/21	Wed	06:34	0.11		3			L
2018/03/21	Wed	12:31	3.89		119			H
2018/03/21	Wed	18:10	1.13		34			L
2018/03/22	Thu	00:28	5.33		162			H
2018/03/22	Thu	07:38	0.24		7			L
2018/03/22	Thu	13:44	3.31		101			H
2018/03/22	Thu	18:49	1.70		52			L
2018/03/23	Fri	01:22	5.14		157			H
2018/03/23	Fri	09:02	0.29		9			L
2018/03/23	Fri	15:35	3.01		92			H
2018/03/23	Fri	19:58	2.22		68			L
2018/03/24	Sat	02:39	4.97		151			H
2018/03/24	Sat	10:37	0.09		3			L
2018/03/24	Sat	17:39	3.24		99			H
2018/03/24	Sat	21:58	2.45		75			L
2018/03/25	Sun	04:11	5.00		152			H
2018/03/25	Sun	11:57	-0.32		-10			L
2018/03/25	Sun	18:47	3.74		114			H
2018/03/25	Sun	23:39	2.18		66			L
2018/03/26	Mon	05:33	5.28		161			H
2018/03/26	Mon	12:55	-0.74		-23			L
2018/03/26	Mon	19:28	4.25		130			H
2018/03/27	Tue	00:48	1.62		49			L
2018/03/27	Tue	06:38	5.63		172			H
2018/03/27	Tue	13:42	-1.04		-32			L
2018/03/27	Tue	20:02	4.73		144			H
2018/03/28	Wed	01:41	0.99		30			L
2018/03/28	Wed	07:32	5.92		180			H
2018/03/28	Wed	14:22	-1.17		-36			L
2018/03/28	Wed	20:35	5.16		157			H
2018/03/29	Thu	02:27	0.41		12			L
2018/03/29	Thu	08:20	6.04		184			H
2018/03/29	Thu	14:59	-1.12		-34			L
2018/03/29	Thu	21:07	5.50		168			H
2018/03/30	Fri	03:10	-0.05		-2			L
2018/03/30	Fri	09:05	5.97		182			H
2018/03/30	Fri	15:33	-0.89		-27			L
2018/03/30	Fri	21:38	5.72		174			H
2018/03/31	Sat	03:51	-0.35		-11			L
2018/03/31	Sat	09:47	5.70		174			H
2018/03/31	Sat	16:05	-0.51		-16			L
2018/03/31	Sat	22:09	5.82		177			H
2018/04/01	Sun	04:32	-0.47		-14			L
2018/04/01	Sun	10:28	5.28		161			H
2018/04/01	Sun	16:36	-0.02		-1			L
2018/04/01	Sun	22:39	5.79		176			H
2018/04/02	Mon	05:12	-0.43		-13			L
2018/04/02	Mon	11:10	4.75		145			H
2018/04/02	Mon	17:06	0.54		16			L
2018/04/02	Mon	23:10	5.62		171			H
2018/04/03	Tue	05:55	-0.24		-7			L
2018/04/03	Tue	11:54	4.18		127			H
2018/04/03	Tue	17:34	1.12		34			L
2018/04/03	Tue	23:41	5.34		163			H
2018/04/04	Wed	06:41	0.05		2			L
2018/04/04	Wed	12:45	3.62		110			H
2018/04/04	Wed	18:02	1.68		51			L
2018/04/05	Thu	00:14	4.98		152			H
2018/04/05	Thu	07:36	0.38		12			L
2018/04/05	Thu	13:53	3.15		96			H
2018/04/05	Thu	18:29	2.19		67			L
2018/04/06	Fri	00:54	4.59		140			H
2018/04/06	Fri	08:47	0.64		20			L
2018/04/06	Fri	15:49	2.96		90			H
2018/04/06	Fri	19:09	2.64		80			L
2018/04/07	Sat	01:56	4.22		129			H
2018/04/07	Sat	10:15	0.71		22			L
2018/04/07	Sat	18:35	3.23		98			H
2018/04/07	Sat	21:36	2.89		88			L
2018/04/08	Sun	03:32	4.03		123			H
2018/04/08	Sun	11:35	0.55		17			L
2018/04/08	Sun	19:00	3.56		109			H
2018/04/08	Sun	23:33	2.67		81			L
2018/04/09	Mon	05:02	4.13		126			H
2018/04/09	Mon	12:28	0.31		9			L
2018/04/09	Mon	19:18	3.88		118			H
2018/04/10	Tue	00:33	2.23		68			L
2018/04/10	Tue	06:05	4.40		134			H
2018/04/10	Tue	13:07	0.08		2			L
2018/04/10	Tue	19:36	4.21		128			H
2018/04/11	Wed	01:13	1.72		52			L
2018/04/11	Wed	06:53	4.71		144			H
2018/04/11	Wed	13:39	-0.11		-3			L
2018/04/11	Wed	19:56	4.56		139			H
2018/04/12	Thu	01:48	1.19		36			L
2018/04/12	Thu	07:34	4.98		152			H
2018/04/12	Thu	14:09	-0.23		-7			L
2018/04/12	Thu	20:18	4.93		150			H
2018/04/13	Fri	02:21	0.66		20			L
2018/04/13	Fri	08:12	5.17		158			H
2018/04/13	Fri	14:37	-0.26		-8			L
2018/04/13	Fri	20:42	5.30		162			H
2018/04/14	Sat	02:55	0.16		5			L
2018/04/14	Sat	08:49	5.24		160			H
2018/04/14	Sat	15:05	-0.19		-6			L
2018/04/14	Sat	21:08	5.64		172			H
2018/04/15	Sun	03:31	-0.28		-9			L
2018/04/15	Sun	09:28	5.18		158			H
2018/04/15	Sun	15:34	-0.01		-0			L
2018/04/15	Sun	21:36	5.92		180			H
2018/04/16	Mon	04:09	-0.61		-19			L
2018/04/16	Mon	10:08	4.98		152			H
2018/04/16	Mon	16:04	0.29		9			L
2018/04/16	Mon	22:07	6.11		186			H
2018/04/17	Tue	04:50	-0.80		-24			L
2018/04/17	Tue	10:53	4.64		141			H
2018/04/17	Tue	16:36	0.69		21			L
2018/04/17	Tue	22:40	6.16		188			H
2018/04/18	Wed	05:36	-0.83		-25			L
2018/04/18	Wed	11:43	4.21		128			H
2018/04/18	Wed	17:10	1.15		35			L
2018/04/18	Wed	23:18	6.06		185			H
2018/04/19	Thu	06:29	-0.71		-22			L
2018/04/19	Thu	12:44	3.76		115			H
2018/04/19	Thu	17:49	1.66		51			L
2018/04/20	Fri	00:02	5.80		177			H
2018/04/20	Fri	07:32	-0.51		-16			L
2018/04/20	Fri	14:04	3.43		105			H
2018/04/20	Fri	18:42	2.17		66			L
2018/04/21	Sat	01:00	5.42		165			H
2018/04/21	Sat	08:48	-0.32		-10			L
2018/04/21	Sat	15:46	3.42		104			H
2018/04/21	Sat	20:12	2.56		78			L
2018/04/22	Sun	02:18	5.04		154			H
2018/04/22	Sun	10:10	-0.29		-9			L
2018/04/22	Sun	17:20	3.77		115			H
2018/04/22	Sun	22:08	2.53		77			L
2018/04/23	Mon	03:52	4.84		148			H
2018/04/23	Mon	11:24	-0.38		-12			L
2018/04/23	Mon	18:17	4.26		130			H
2018/04/23	Mon	23:41	2.04		62			L
2018/04/24	Tue	05:17	4.89		149			H
2018/04/24	Tue	12:23	-0.49		-15			L
2018/04/24	Tue	18:57	4.77		145			H
2018/04/25	Wed	00:47	1.36		41			L
2018/04/25	Wed	06:26	5.05		154			H
2018/04/25	Wed	13:10	-0.52		-16			L
2018/04/25	Wed	19:32	5.24		160			H
2018/04/26	Thu	01:38	0.67		20			L
2018/04/26	Thu	07:22	5.17		158			H
2018/04/26	Thu	13:50	-0.43		-13			L
2018/04/26	Thu	20:04	5.64		172			H
2018/04/27	Fri	02:22	0.08		2			L
2018/04/27	Fri	08:12	5.18		158			H
2018/04/27	Fri	14:25	-0.23		-7			L
2018/04/27	Fri	20:35	5.94		181			H
2018/04/28	Sat	03:03	-0.38		-12			L
2018/04/28	Sat	08:56	5.07		155			H
2018/04/28	Sat	14:58	0.07		2			L
2018/04/28	Sat	21:04	6.12		187			H
2018/04/29	Sun	03:42	-0.67		-20			L
2018/04/29	Sun	09:39	4.86		148			H
2018/04/29	Sun	15:29	0.43		13			L
2018/04/29	Sun	21:33	6.17		188			H
2018/04/30	Mon	04:20	-0.80		-24			L
2018/04/30	Mon	10:20	4.57		139			H
2018/04/30	Mon	15:59	0.84		26			L
2018/04/30	Mon	22:02	6.09		186			H
2018/05/01	Tue	04:57	-0.77		-23			L
2018/05/01	Tue	11:02	4.24		129			H
2018/05/01	Tue	16:27	1.27		39			L
2018/05/01	Tue	22:31	5.90		180			H
2018/05/02	Wed	05:36	-0.60		-18			L
2018/05/02	Wed	11:46	3.89		119			H
2018/05/02	Wed	16:55	1.70		52			L
2018/05/02	Wed	23:00	5.62		171			H
2018/05/03	Thu	06:18	-0.35		-11			L
2018/05/03	Thu	12:36	3.57		109			H
2018/05/03	Thu	17:23	2.11		64			L
2018/05/03	Thu	23:30	5.26		160			H
2018/05/04	Fri	07:05	-0.04		-1			L
2018/05/04	Fri	13:40	3.32		101			H
2018/05/04	Fri	17:53	2.49		76			L
2018/05/05	Sat	00:06	4.86		148			H
2018/05/05	Sat	08:01	0.26		8			L
2018/05/05	Sat	15:07	3.24		99			H
2018/05/05	Sat	18:41	2.82		86			L
2018/05/06	Sun	00:53	4.44		135			H
2018/05/06	Sun	09:08	0.46		14			L
2018/05/06	Sun	16:56	3.42		104			H
2018/05/06	Sun	20:42	3.02		92			L
2018/05/07	Mon	02:13	4.08		124			H
2018/05/07	Mon	10:18	0.53		16			L
2018/05/07	Mon	17:49	3.73		114			H
2018/05/07	Mon	22:41	2.82		86			L
2018/05/08	Tue	03:51	3.93		120			H
2018/05/08	Tue	11:17	0.48		15			L
2018/05/08	Tue	18:17	4.08		124			H
2018/05/08	Tue	23:54	2.34		71			L
2018/05/09	Wed	05:10	4.01		122			H
2018/05/09	Wed	12:04	0.40		12			L
2018/05/09	Wed	18:41	4.47		136			H
2018/05/10	Thu	00:42	1.75		53			L
2018/05/10	Thu	06:11	4.20		128			H
2018/05/10	Thu	12:42	0.33		10			L
2018/05/10	Thu	19:06	4.91		150			H
2018/05/11	Fri	01:22	1.10		34			L
2018/05/11	Fri	07:01	4.41		134			H
2018/05/11	Fri	13:17	0.31		9			L
2018/05/11	Fri	19:32	5.37		164			H
2018/05/12	Sat	02:00	0.42		13			L
2018/05/12	Sat	07:48	4.57		139			H
2018/05/12	Sat	13:50	0.35		11			L
2018/05/12	Sat	20:00	5.84		178			H
2018/05/13	Sun	02:38	-0.22		-7			L
2018/05/13	Sun	08:32	4.67		142			H
2018/05/13	Sun	14:24	0.46		14			L
2018/05/13	Sun	20:30	6.26		191			H
2018/05/14	Mon	03:17	-0.78		-24			L
2018/05/14	Mon	09:17	4.67		142			H
2018/05/14	Mon	14:58	0.65		20			L
2018/05/14	Mon	21:03	6.60		201			H
2018/05/15	Tue	03:58	-1.21		-37			L
2018/05/15	Tue	10:04	4.57		139			H
2018/05/15	Tue	15:33	0.91		28			L
2018/05/15	Tue	21:38	6.79		207			H
2018/05/16	Wed	04:43	-1.44		-44			L
2018/05/16	Wed	10:54	4.38		134			H
2018/05/16	Wed	16:11	1.23		37			L
2018/05/16	Wed	22:17	6.79		207			H
2018/05/17	Thu	05:31	-1.48		-45			L
2018/05/17	Thu	11:49	4.15		126			H
2018/05/17	Thu	16:53	1.61		49			L
2018/05/17	Thu	23:00	6.60		201			H
2018/05/18	Fri	06:24	-1.32		-40			L
2018/05/18	Fri	12:52	3.94		120			H
2018/05/18	Fri	17:44	2.00		61			L
2018/05/18	Fri	23:50	6.21		189			H
2018/05/19	Sat	07:23	-1.05		-32			L
2018/05/19	Sat	14:05	3.85		117			H
2018/05/19	Sat	18:50	2.36		72			L
2018/05/20	Sun	00:50	5.68		173			H
2018/05/20	Sun	08:29	-0.73		-22			L
2018/05/20	Sun	15:26	3.98		121			H
2018/05/20	Sun	20:21	2.54		77			L
2018/05/21	Mon	02:04	5.12		156			H
2018/05/21	Mon	09:38	-0.45		-14			L
2018/05/21	Mon	16:39	4.32		132			H
2018/05/21	Mon	22:03	2.36		72			L
2018/05/22	Tue	03:31	4.70		143			H
2018/05/22	Tue	10:44	-0.23		-7			L
2018/05/22	Tue	17:36	4.77		145			H
2018/05/22	Tue	23:32	1.82		55			L
2018/05/23	Wed	04:57	4.48		137			H
2018/05/23	Wed	11:42	-0.04		-1			L
2018/05/23	Wed	18:20	5.23		159			H
2018/05/24	Thu	00:39	1.13		34			L
2018/05/24	Thu	06:11	4.42		135			H
2018/05/24	Thu	12:31	0.18		5			L
2018/05/24	Thu	18:58	5.65		172			H
2018/05/25	Fri	01:32	0.47		14			L
2018/05/25	Fri	07:13	4.41		134			H
2018/05/25	Fri	13:13	0.42		13			L
2018/05/25	Fri	19:32	5.98		182			H
2018/05/26	Sat	02:17	-0.09		-3			L
2018/05/26	Sat	08:06	4.38		134			H
2018/05/26	Sat	13:50	0.69		21			L
2018/05/26	Sat	20:04	6.21		189			H
2018/05/27	Sun	02:56	-0.50		-15			L
2018/05/27	Sun	08:52	4.32		132			H
2018/05/27	Sun	14:24	0.98		30			L
2018/05/27	Sun	20:34	6.34		193			H
2018/05/28	Mon	03:33	-0.76		-23			L
2018/05/28	Mon	09:35	4.23		129			H
2018/05/28	Mon	14:56	1.27		39			L
2018/05/28	Mon	21:03	6.35		194			H
2018/05/29	Tue	04:09	-0.88		-27			L
2018/05/29	Tue	10:16	4.11		125			H
2018/05/29	Tue	15:27	1.55		47			L
2018/05/29	Tue	21:33	6.27		191			H
2018/05/30	Wed	04:44	-0.87		-27			L
2018/05/30	Wed	10:56	3.98		121			H
2018/05/30	Wed	15:58	1.81		55			L
2018/05/30	Wed	22:02	6.11		186			H
2018/05/31	Thu	05:20	-0.76		-23			L
2018/05/31	Thu	11:38	3.84		117			H
2018/05/31	Thu	16:28	2.08		63			L
2018/05/31	Thu	22:32	5.87		179			H
2018/06/01	Fri	05:58	-0.56		-17			L
2018/06/01	Fri	12:24	3.71		113			H
